"Time","Distance","Time","Front Brake Pressure","Rear Brake Pressure","Steering","FL Shock","FR Shock","RR Shock","RL Shock","Supplied Current","Battery Voltage","Lat_Accel","IMU Y Accel","IMU Z Accel","IMU X Gyro","IMU Y Gyro","IMU Z Gyro","FR Strain Gauge","FL Strain Gauge","RL Strain Gauge","RR Strain Gauge","FL Wheel Ambient","FL Wheel Object","FL Wheel RPM","FR Wheel Ambient","FR Wheel Object","FR Wheel RPM","RR Wheel Ambient","RR Wheel Object","RR Wheel RPM","RL Wheel Ambient","RL Wheel Object","RL Wheel RPM","Brake Fluid","Throttle Load","Brake Load","DRS","GPS Longitude","GPS Latitude","GPS Speed","GPS Fix","Engine Speed","Engine Coolant Temp","Engine Oil Temp","Oil Pressure","Neutral Status","Lambda 1","Throttle Position","Gear Position","Vehicle Speed","APS Main","Fuel Pressure","Accel Fuel","Accumulated Distance","Manifold Pressure","AN Temp 3","ECU Lateral Accel","ECU Longitudinal Accel","ECU Vertical Accel","Test Number","DTC FL Wheel","DTC FR Wheel","DTC RL Wheel","DTC RR Wheel","DTC FL Strain","DTC FR Strain","DTC RL Strain","DTC RR Strain","DTC IMU","GPS 0","GPS 1","FLT_TTA","FLT_TTB","FRT_TTA","FRT_TTB","RLT_TTA","RLT_TTB","RRT_TTA","RRT_TTB","Channel Count"
"s","m","min","kPa","kPa","deg","mm","mm","mm","mm","A","V","G","g","g","deg/s","deg/s","deg/s","raw","","","","C","","rpm","C","","rpm","C","","rpm","C","","rpm","","%","%","","deg","deg","km/h","","rpm","C","C","kPa","","Lambda","%","","km/h","%","kPa","ms","km","kPa","C","g","g","g","","","","","","","","","","","","","","","","","","","","",""


"27.492","329","1","543","1747","-19","-6.5","-8.1","-2.5","-2.0","752","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5016","9243","230","0","0","234","0","0","234","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.21","-0.29","1.02","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.493","329","1","543","1747","-19","-6.5","-8.1","-2.5","-2.0","752","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5017","9243","230","0","0","236","0","0","236","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.21","-0.28","1.02","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.494","329","1","542","1747","-19","-6.5","-8.1","-2.5","-2.0","752","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5017","9243","230","0","0","238","0","0","238","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.22","-0.28","1.03","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.495","329","1","541","1747","-19","-6.5","-8.1","-2.5","-2.0","751","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5018","9243","230","0","0","240","0","0","240","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.22","-0.27","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.496","329","1","540","1747","-19","-6.5","-8.1","-2.5","-2.0","751","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5019","9243","230","0","0","242","0","0","242","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.22","-0.27","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.497","329","1","539","1747","-19","-6.5","-8.1","-2.5","-1.9","751","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5019","9243","230","0","0","244","0","0","244","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.22","-0.27","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.498","329","1","539","1747","-19","-6.6","-8.1","-2.5","-1.9","751","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5020","9243","230","0","0","246","0","0","246","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.26","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.499","329","1","538","1747","-19","-6.6","-8.0","-2.5","-1.9","750","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60468","-707407052800","92026","0","5020","9243","230","0","0","248","0","0","248","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.26","1.07","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.500","329","1","537","1747","-19","-6.6","-8.0","-2.5","-1.9","750","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","230","0","0","250","0","0","250","0","0","230","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.25","1.08","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.501","329","1","537","1747","-19","-6.4","-8.0","-2.5","-1.8","763","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","228","0","0","250","0","0","250","0","0","228","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.24","1.08","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.502","329","1","537","1747","-19","-6.3","-7.9","-2.5","-1.8","776","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","227","0","0","250","0","0","250","0","0","227","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.23","1.08","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.503","329","1","538","1747","-19","-6.2","-7.9","-2.5","-1.8","789","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","225","0","0","250","0","0","250","0","0","225","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.23","1.07","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.504","329","1","538","1747","-19","-6.1","-7.8","-2.5","-1.8","802","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","224","0","0","250","0","0","250","0","0","224","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.22","1.07","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.505","329","1","538","1747","-19","-6.0","-7.8","-2.5","-1.7","816","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","222","0","0","250","0","0","250","0","0","222","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.21","1.07","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.506","329","1","538","1747","-20","-5.9","-7.8","-2.4","-1.7","829","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","220","0","0","250","0","0","250","0","0","220","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.23","-0.20","1.07","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.507","329","1","538","1747","-20","-5.7","-7.7","-2.4","-1.7","842","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","219","0","0","250","0","0","250","0","0","219","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.19","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.508","329","1","539","1747","-20","-5.6","-7.7","-2.4","-1.6","855","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","217","0","0","250","0","0","250","0","0","217","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.18","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.509","329","1","539","1747","-20","-5.5","-7.6","-2.4","-1.6","868","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60483","-707661201408","92026","0","5021","9243","216","0","0","250","0","0","250","0","0","216","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.18","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.510","329","1","539","1747","-20","-5.4","-7.6","-2.4","-1.6","881","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","214","0","0","250","0","0","250","0","0","214","0","0","0","0","0","0","0","0","4905","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.17","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.511","329","1","539","1747","-20","-5.3","-7.6","-2.4","-1.6","869","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","216","0","0","248","0","0","248","0","0","214","0","0","0","0","0","0","0","0","4909","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.17","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.512","329","1","540","1747","-19","-5.3","-7.6","-2.4","-1.6","856","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","217","0","0","246","0","0","246","0","0","214","0","0","0","0","0","0","0","0","4913","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.17","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.513","329","1","540","1747","-19","-5.2","-7.6","-2.4","-1.6","843","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","219","0","0","244","0","0","244","0","0","214","0","0","0","0","0","0","0","0","4917","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.17","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.514","329","1","541","1747","-19","-5.2","-7.6","-2.5","-1.6","831","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","220","0","0","242","0","0","242","0","0","214","0","0","0","0","0","0","0","0","4921","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.24","-0.17","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.515","329","1","541","1747","-19","-5.1","-7.6","-2.5","-1.7","818","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","222","0","0","240","0","0","240","0","0","214","0","0","0","0","0","0","0","0","4924","34","24","216","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.25","-0.17","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.516","329","1","541","1747","-19","-5.1","-7.6","-2.5","-1.7","806","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","224","0","0","238","0","0","238","0","0","214","0","0","0","0","0","0","0","0","4928","34","24","217","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.25","-0.17","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.517","329","1","542","1747","-19","-5.1","-7.6","-2.5","-1.7","793","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","225","0","0","236","0","0","236","0","0","214","0","0","0","0","0","0","0","0","4932","34","24","217","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.25","-0.17","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.518","329","1","542","1747","-19","-5.0","-7.6","-2.5","-1.7","780","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","227","0","0","234","0","0","234","0","0","214","0","0","0","0","0","0","0","0","4936","34","24","217","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.25","-0.17","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.519","329","1","543","1747","-19","-5.0","-7.6","-2.6","-1.7","768","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60499","-707771760640","92026","0","5021","9243","228","0","0","232","0","0","232","0","0","214","0","0","0","0","0","0","0","0","4940","34","24","217","0","0.77","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.25","-0.17","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.520","329","1","543","1747","-18","-4.9","-7.6","-2.6","-1.7","755","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.25","-0.17","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.521","329","1","543","1747","-18","-4.9","-7.6","-2.6","-1.7","754","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.26","-0.16","1.04","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.522","329","1","542","1747","-18","-4.9","-7.6","-2.6","-1.7","753","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.26","-0.15","1.05","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.523","329","1","542","1747","-18","-4.9","-7.6","-2.6","-1.7","752","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.27","-0.15","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.524","329","1","541","1747","-18","-4.9","-7.6","-2.6","-1.7","752","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.27","-0.14","1.06","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.525","329","1","541","1747","-18","-4.9","-7.6","-2.7","-1.7","751","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.27","-0.13","1.07","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27.526","329","1","541","1747","-18","-4.9","-7.6","-2.7","-1.8","750","12","-0.31","-0.58","0.82","-8225.00","-4077.50","14052.50","60482","-707594944512","92026","0","5021","9243","230","0","0","230","0","0","230","0","0","214","0","0","0","0","0","0","0","0","4944","34","24","217","0","0.78","14.0","1","2.20","0.000","6","0","0","62.00","-49","-0.28","-0.12","1.08","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
